date|user_name|review|star
a year ago|W|Awful customers service. I was so chocked because the online customer service is really good. Team member at the cash desk were having personal conversation and laughing out loud between them while serving customers . A manager with long brown hair came to authorised a refund and gave attitude to the customer without even talking the her. What an awful experience to be given attitude by someone in charge in the store .Never ever again . I’ll just keep buying on line. The perfect exemple showing why online business is taking over store’s business.|1
a year ago|Tania Ahmed|COMPLAINT:  About the staff members in H&M Westfield Stratford (). I asked the cashier () specifically to exchange an online item with an item in store, I left both items on the desk (making it even more obvious that I wanted an exchange) However she automatically returned it, and did nothing about it. I asked the manager, she was abrupt and did not resolve the issue instead was very blunt, that they can't do anything about it. They did  not listen, instead they were very rude. I went earlier that day, and asked the manager and he said it was perfectly fine as long as the items matched the same price It was really sad, the other manager was not sympathetic at all, when I kept telling her my situation about my family relative, she abruptly repeated 'we can't do anything about it'.|1
a year ago|Bryan Uk|Very rude staff! I had a very bad experience in this shop. I love H&M and I am a loyal customer but when the people who work treat you disrespectfully you are very sad after! I have never seen a shop with more ugly staff than this!|1
a year ago|WaveyJones|I was at the Stratford, Westfield branch of H&M and a few young staff members decided to follow me around the shop, they never asked if I needed help, but they were always behind me as if I was going to steal something. I would like this matter to be taken seriously, as this is very racist and prejudice. If this happens again I will take serious legal action and will raise awareness that H&M has staff members who have unconscious bias towards a specific demographic. If come back again and treated the same way I will report you to the Local Government Authority which owns the property. Please train your staff to avoid childishly following Black people, if they felt something was going to be stolen, they should have followed at a great distance so it won't ruin customer experience. I did not confront them about it as I did not want a commotion, but if I experience that treatment again I will make serious vocal complaint to media publications raising aware of the racism in H&M.|1
a year ago|Nishat Chowdhury|My mum was robbed at exactly 17:30 on the 4th of September in the Stratford branch, and the staff showed no compassion. They've done nothing to help. This store clearly isn't the safest place to be in.  Pickpocketing is one thing but robbery is another. Obviously the security aren't very useless. When my mum came home she was shivering; she had to walk because they took her phone and all her cards. She is diabetic and now she is scared to go out by herself. This is how HM treats their customers so poorly. My mum gave the full description of the culprit; it was a lady wearing the hijab but nothing has been done; instead the staff were showing attitude as if it was her fault she was robbed.|1
2 years ago|Irene Burmaka|Great products. Second h&m in one day with rude staff on the entrance. We are all under the pressure but there 8s no need to be rude. Just before that visited other shop from different brand with very nice and friendly people around. Please work with your staff.|1
a year ago|Rupert Dannreuther|Terrible customer service today. Staff leaving till seven when massive queue. Rude staff at till whispering behind customer back. Ignored by staff member who was in front of me in downstairs till. 13:33 store GB0911 sa 132231 no 9259|1
3 years ago|Marcelina Paulinska|Terrible experience. Not only H&M has terrible return policy where you can’t do straight forward  exchanges. I bought something online on Black Friday sale, size was too big so wanted to go for smaller size. Couldn’t get it for the same price as originally as you can’t exchange items. You need to return it and buy it again and of course price went back it original one. Then you go to store to return item and code that is on my label didn't work. Haven’t been offered any alternative solution or apology. I was just left with: “oh, the code doesn’t work and you need to return it online” send off. Won’t be shopping at H&M again.  Fix your return policy and poor customer service!|1
6 months ago|Sonia Hallam|The worse H&M I have ever visited, rude staff and that is the only way that they excelled|1
3 years ago|Carlos Rubio|"Horrible and unhelpful staff in the fitting room area ar H&M Westfield Stratford. Two memvers of the staff today at 8.42pm, talking loudly about random conversations in front of me when I came to try some trousers. Then I noticed that I needed a size more and they said they are closing and I cannot come back with the other said, it wasn't even 8.45pm yet! The only thing they said when I mention that I only needed a size more was ""sorry about that.."". It was definitely the most unprofessional service I've seen in retail and will not come back to this shop at all. There are plenty of retailers and definitely providing a better customer service!"|1
5 years ago|Peter Shaw (Clips2Fix)|New store looks great. Staff are useless. After waiting 30 minutes in a queue, I tried to use my Westfield discount card. He denied it, called for a manager and waited 10 minutes and they didn't come. Paid full price and a young boy left the security tags on the clothes! (Kids wear department) need to make a trip back there tommorow now. Salesman is 138933. Ridiculous|1
a year ago|Habiba Chowdhury|Got forced to open a membership account even though I refused and said I didn't need it. Felt very pressured to have to waste ten minutes to open an account just so I could pay for my good.|1
4 years ago|neety shroff|This H&M hassomany choices and varietiesjuat that the guy who was handling the trial room was very impolite and rude. As me and my sister were planning to enter the trial room to try the dresses he stopped us saying we can’t go together which my sister did not understand what he was saying as other H&M stores always allows plus we had a baby. As she moved ahead he said “ do you understand what I am saying. Sorry what is this way of speaking with client asking do you understand.?  At this I was very surprised to his way of talking with the clients. Sorry to say but please train that guy how to speak with clients and to use polite terms and gentleness in speach than  trying to flaunt his style and rudeness. I lost the mood to even buy the clothes and I just tried them and hand it over to him. He needs to tone down his way of speaking. I don’t know his name but he was speaking Italian and had dreads Hair. I wanted to complain right away but was so annoyed and upset that I just walked out of the store.|1
4 years ago|Mariya Dimova|Hello, Yesterday at 4.15pm while I was looking at selling clothes, someone stole my wallet from my bag. I immediately noticed your security guard that were near the exit . He wasn’t helpful at all, just said”  What can I do?”. You should have cameras and view the recorded immediately because the thief was still in the shopping centre and even in your store to rob some of your other costumers.|1
4 years ago|Rania Rahman|Absolutely APPALLING customer service!!! Would never shop here again. This is the flagstore in London and was shocked to recieve such poor customer service by its sales assistant.  Waited in the queue for more than 20 minutes on the main floor with only 3 Sales Assistants on the till with over 20 customers waiting to be served.  When I eventually reached the top of the queue one the SA’s signed out leaving only 2 members of staff on the tills. What appealed to be a manager, mumbled over tanoy for other SA’s to come onto the tills, no one arrived, the music was also too loud. Waited a further 10 minutes to FINALLY be served with what was an insensitive and crass SA. When I complained to her she was unapologetic, inconsiderate and unconcerned with the fact that loyal customers had been waiting for more than 20/30mins.  Wouldn’t recommend this store in a million years. Its a shame as H&M clothes are lovely and as the flagship store that represents London/England it has been thoroughly let down by its lack of well trained curteous staff. P|1
3 years ago|Ramy Ma.|The staff has forgotten the tag on the clothes,didn't realised until I got home. So I had to returned and waisted 2H traveling because of staff mistake. The manger has just appologies,belived it should have been fair to pay for my time|1
9 months ago|Humble Queen|Rubbish customer service who laugh in your face for mistakes they make very unprofessional staff need training on communication and manners|1
3 years ago|booky zee|I went to Westfield Stratford I  always enjoy shopping at H&M  today I  went to the store I been served by lady called Diena I bought two item to exchange one item was over 27 days I am only allowed to exchange I said that’s fine when I bought new clothes she lift it on the and asked me to pay the deference then I said why did you not exchange she said in a rude way I already made the transaction I said then you have to refund this trouser and then  I can exchange the item she gave me a dirty look I said you waste my time  and yours time she rippled back in a rude way if you are not happy leave your feedback on the website and then I said you are rude can I see your manager she called the manager I said she is rude to me guy working next tell his name was T.J response was to me you are rude I saw you manger standing out there and doing nothing and everyone in the shop are watching us I said this is very unprofessional manger didn’t say nothing apart for that what need to do I said leave it and he said its fine you can go lady I said I think your staff need costumer service training while I am leaving Dienien gave me a  dirty smirk  and no  apologise.|1
a year ago|Sean Taylor|Very very slow on the tills. Lack of staff. If paying in cash is a nightmare waiting ages just to pay for 2 things|1
5 years ago|J B|I happened to venture into there new store in Stratford,. Why do they put woman's clothing next to the mens ? I found the men's section  cluttered and disorganised with a boring selection. I was informed by the staff when I managed to find one, to look online. What!!!        Poor customer service|1
3 years ago|Daniel Trzepizur|Whenever im buying anything from H&M the clothes after 3-4 weeks are not suitable to use anymore. Plenty of holes everywhere etc. Can't believe that primark is way better in terms of quality...|1
11 months ago|Raluca Ciuraru|Nice style poor poor quality for the prices they have!|1
4 years ago|Zora Ahmed|HATE THIS STORE.THE SECURITY GUARD IS USELESS AND THE STORE MANAGER ON THE BOTTOM FLOOR IS SO RUDE AND RACIST!! MY PHONE GOT STOLEN AND STORE MANAGER DIDNT CARE MADE ME GO THROUGH MORE STRESS. NEVER HAVE BEEN TREATED WITH THAT MUCH DISRESPECT I USE TO LOVE GOING TO THIS STORE BEFORE. NEVER AGAIN!!! MADE A COMPLAINT TO HEAD OFFICE!!|1
2 years ago|Maja Arminovska|Staff can't calculate, I bye 3 for to, 2 of them £6 one £8, and I returned that from £8 for oder from £6, and payed them more re money how is possible I will never shop for h&m on Stratford|1
a year ago|Yusouf Khan|Poor shopping experience as the staff were non existent and disengaged.|1
4 years ago|Aga Wa|Ordered something on-line. Wanted to return at the store as item not as expected. Was advised I need to contact with the customer service after paying for the parking and spending time in a long queue. Very disappointed.|1
4 years ago|Josh Zahid|Very poor customer service , was there on Friday 2 November 2018 between ( 6/7pm) , they had no bags in store . Manager just keep saying sorry, No action , top of that they charged me 5p for a small paper bag ???? I thought we get charged just for plastic ?? Felt so horrible , I had lot of stuff couldn’t fit everything ( jackets / jeans / jumpers ) in small 5p bags . End up carrying everything in my hand ... so discussed|1
4 years ago|Z Huma|Clothes are nice but music is far too loud. I see people leaving after having their eardrums burst just by walking into the store.|1
2 years ago|Aantiloveni|Closing the fitting rooms att 45? Make me sad that costumer service is this bad. Not that sad about the fact that I'm not coming back tho.|1
3 years ago|Ashley Coppin|Came in for click and collect. After waiting for 10 minutes at the pick up point I had to queue up in order to speak to a member of staff. Who then sent me back to the collection point and after a few minutes a very rude girl name Adina came and made the experience even worse. I am extremely disappointed with the level of service provided.|1
9 months ago|S|Rudest workers I’ve ever had to interact with.|1
3 years ago|Samb Clements|Everything in there is designed to make you feel ugly.  It is terrible. Do not enter.|1
3 years ago|Claire G|Shelves look like a jumble sale. Staff rude, pushing past customers and grumpy at checkouts|1
3 years ago|Chris Howe|Google map pin is in the wrong location. This store is in Westfield Stratford. Not near Liverpool Street station|1
3 years ago|MÊŢÂЛЛИÇŤ|Plenty of metallica t-shirts but no metallica hoodie. Disappointed|1
7 months ago|Chris Ahmed|Not great|1
5 years ago|Erik Williams|Worst hm in the world, staff is rude, the place is a mess, don't go there for the love of god|1
2 years ago|Zafarjon Khalilov|It was awful experience during covid. Especially,  manager Erica!|1
6 years ago|nakia Rashid|Every time I've popped into H&M, I've come across a store with no sales assistants.|1
4 years ago|Stephen O'Connor|Very busy, nothing special, lots of sales but nothing that jumps out at you|1
4 years ago|Adr Smith|Not a great selection of man's clothing while female have two three floors..|1
5 months ago|Jim Ludlam|Never there!|1
4 years ago|J G|Very Bad customer service, staff not professional, no manners|1
2 years ago|JOHN Boy|Is there any staff who actually work here|1
a year ago|N C|Rude staff in fitting rooms.|1
2 years ago|Billy Jhon|Poor service|1
a year ago|Sue Faulkner|Didn't go there|1
3 years ago|LJ Dellar|Loud music makes it difficult to hear and be heard.|1
10 months ago|Sergiu Radu|Worst company|1
3 years ago|Jon Giuliani|Not there|1
a year ago|Amina Noore|Too crowded|1
3 years ago|Wyimaginowany|Small size|1
4 years ago|Will Chan|Rubbish|1
3 years ago|Ashley Gerten|This is the wrong location!|1
3 years ago|Tom Galvani|Absolute chaos|1
a week ago|Maria Jose Leiva|Staff were so incredibly rude as if the atmosphere in and H&M isn’t already awful enough. The new self check out is ridiculous and I felt judged by staff for not being able to use it properly like I’m supposed to know the procedures.|1
9 months ago|Danuta Bochniarz|(Translated by Google) Very little choice, no helpful staff in sight  (Original) Bardzo mały wybór ,nie widać personelu pomocnego|1
3 years ago|Ion Rosca|(Translated by Google) They make poor quality clothes  (Original) Делают некачественно одеждой|1
2 years ago|Mahmuda Hossin||1
3 years ago|Silvia Slv||1
3 years ago|Caroline Tarrago “Miniaturellement”||1
3 years ago|Zahra Dell||1
a year ago|K Kudunov||1
a year ago|Yamin miah||1
3 years ago|Darragh Mac Ardle||1
4 years ago|Solange Mendonca||1
3 years ago|Teresa Pabis||1
2 years ago|mostoba hammad||1
4 years ago|Danny Hearne||1
3 years ago|Hyperion||1
4 years ago|v R||1
a year ago|Ivo dimov||1
6 years ago|Shanice Harper||1
4 years ago|mazar saleem||1
3 years ago|Renata Ražinskė||1
3 years ago|bonyfaso carvalho||1
3 years ago|Vaida Usevičiūtė||1
4 years ago|Ricky Taylor||1
4 years ago|Ioan Timis||1
4 years ago|Andrea Marosi||1
2 years ago|Deep Prakash Yadav||1
8 months ago|Fb:yoanrostashiperion Gogomarla||1
4 years ago|shazia y||1
4 years ago|keeley Harvey||1
8 months ago|Alexandra crooke||1
3 years ago|Marwa Gheedan||1
2 years ago|David Jones||1
6 months ago|Stephane Cheveau||1
5 years ago|Elaina Wilding||1
2 years ago|Mohammed Zoheb Shaikh||1
3 years ago|Victor Ciubota||1
3 years ago|inaara aftab||1
4 years ago|Zeynep Sahin||1
3 years ago|Santa Pettinato||1
7 years ago|Shaun Marshall||1
a year ago|R Saira||1
7 months ago|NADINE WILLIAMS||1
a year ago|Antonio Nogueira||1
a year ago|Claudia K||1
4 years ago|Den Cogan||1
4 years ago|Silvia||1
a year ago|parvez biswas||1
a year ago|Noizy Hill||1
4 years ago|Lyse C||1
4 years ago|Eve Gough||1
a year ago|Charlie Bradley||1
3 years ago|Christine McDonald||1
a month ago|Lavender Courage|"I visited on the 24th and bought a few items. The store itself was clean and everything was easy to find. I went to pay in the men's section. I was third in line. A member of staff highly encouraged us to use the self-service rather than speak to a person, quickly explained the process, and said she'd get me a bag.  I scanned the first item, no luck, had to wait for the staff member. She's next to me, explaining to a man and woman how they're not using it right. It's at this point the staff member says, ""Let him do it. Men are better at it."" I was mortified. The staff member then has to stand and scan all my items for me as none of the barcodes work. She walks off as I pay and I am left waiting for a bag. I have to alert the cashier I originally wanted to buy from and they get me a bag instead. All three people could have been served by the cashier in half the time if this staff member had just left us alone.  Upon arriving home, I realize they haven't removed the security tags from two of my items. I now have to go back out (I'll be going to my local one in Norwich, not this one!!) and get the tags taken off before I can wear my purchase.  Awful service and I can't believe what was said by your staff."|2
a week ago|Suyash Nowbut|The cashier and some of the staff were racially profiling customers (black and brown mostly) and treated them differently  had a very bad experience|2
a year ago|Patrycja Sochran|Very disappointed with 16th century fashion that has arrived at H&M. Quality of clothes is a lot of the time questionable. However the shop is tidy and staff is nice|2
5 months ago|Ahmer Khan|I wanted school uniform and they had nothing. Thought they should of had a range at least. Its a really big store.|2
a year ago|Chelsea Andrews|"Beautiful range of clothing and sizes the only problem was the staff at the tills. Approached the tills with my items and two young girls were completely ignoring my presence while serving me talking about Harry Potter and what houses they were in 😂 the only thing I got from the girls were ""thats £15"" and a ""bye"" after i paid. Either the manager didn't care for how they treat customers or they just have the poorest customer service skills ever and should the company should reconsider their staff or get them retrained 😂😂"|2
8 months ago|Lisa Fletcher|Store layout makes no sense, it is hard to find items and the never seems to be any staff on the shop floor to ask for help.|2
7 months ago|Warren Briggs|Hardly any staff and only has plus sizes online and not instore which is quite discriminatory for modern day.|2
3 years ago|Andrew Brown|Am starting to not like shopping here.. They seem to cater to people that only wear slim fit jeans pants.. I can't find a boot cut or straight fit Jean's pants to safe my life.. and they only had one Jacket line like really summer is over where are the winter collections?|2
5 years ago|Ro Lewin|"You'd think with this new much bigger store they'd have more staff but they don't. There's always a queue on every floorostly because these rarely more than 3 people on the check out. Because it's a new store staff don't know where anything is and seem unwilling to show you. I was simply directed to ""upstairs"" when I asked for something. Went check out and even tho the queue was more than 20 people deep, someone actually jumped off the cashier to hang clothes up. Very annoyed!"|2
a month ago|Anita Graham|Untidy shop with no customer service|2
7 months ago|Stefan Henrique Schluep (S.H)|Don’t like self check out. I’d rather be served by a human.|2
4 years ago|Dan Nuk'em|Disgustingly busy, but it's the weekend. Good range of clothes, even if not my style. The service was slow, even for a weekend. I'd avoid this place at all costs.|2
4 years ago|Shobnom Ahmed|The H&M home section in the Stratford branch is beautiful, but the staff in the Home section are so unwelcoming. No smile and they make you feel awkward. Really puts me off going there.|2
2 years ago|Munawar Jafferali|it so so there is  not much things in a.y stores|2
4 years ago|Mrs Aragon|Although this branch has homeware, nightware, lingerie, sports and the usual Men, Women and Children's, I was not impressed. Been to better laid out and stocked branches.|2
a year ago|Sarah McKay|The quality of clothes has gone down drastically since the pandemic, what a shame, it used to be my favourite store|2
a year ago|Kevina Nambula|Never staff to help you. It's almost like they are shortly staffed|2
8 months ago|Gordon Ellis|Not much for grown ups here.|2
3 years ago|Abbie|Would give a 4 if they didn't leave security tags on items second time a row!|2
3 years ago|Radina Kaneva|Customer service is terrible!|2
4 years ago|Mahmud|good collection but bad customer service during the Christmas, she didn't even look at me, and it wasn't busy.|2
10 months ago|Abduraxman Sheekh|It's good|2
3 years ago|Katherine Louw|Nothing available over a 12. Staff difficult to find and disinterested.|2
a year ago|Fatima zahra Boutahar|No options for petite taille|2
a year ago|SYED HAYDER|Poor customers service|2
4 years ago|lakshayaa balaji|Goood|2
5 years ago|Ash|Always busy|2
7 months ago|faisal ma|(Translated by Google) The store is large and has a variety of goods, but the prices are very high  (Original) المتجر كبير و فيه تعدد للسلع لكن الاسعار جدا مرتفعة|2
4 years ago|Daniella Oliveira|(Translated by Google) Good prices but looking for clothes by size on the label is a struggle  (Original) Preços bom mais procurar roupa por tamanho na etiqueta é uma luta|2
a year ago|Howling Mad||2
2 years ago|Nadia Macauley||2
11 months ago|Farzana Anjum Meghla||2
10 months ago|Irina Dumitrescu||2
4 years ago|mishka petrozavod||2
2 years ago|Milen Yordanov (fenomen- Daniel)||2
a year ago|Andy de la Pole||2
a year ago|Kerry Addis||2
a year ago|Alessandro||2
4 years ago|hana mezni||2
a year ago|Jignesh Panchal||2
4 years ago|Arion Sejdia||2
4 years ago|Christopher Gabriel III||2
3 years ago|Jovana Ivanovic||2
2 years ago|C Holn3ss||2
4 years ago|Andrew Thomson||2
3 years ago|Ovidiu Harastasan||2
2 years ago|Neha Babbar||2
4 years ago|mahmud hussain||2
a year ago|sarah jane laming||2
4 years ago|Al3x||2
4 years ago|Noreen Farooqui||2
3 years ago|Tahera Begum||2
4 years ago|Virginia Pavel||2
4 years ago|Burcu Biltekin||2
a year ago|Lakshmi K||2
4 years ago|Aurelia Bejenari||2
4 years ago|Suha||2
2 years ago|Rohit Lohiya||2
3 years ago|Callum Henderson||2
2 years ago|S D||2
4 years ago|Noveen Osama||2
a year ago|mihaela mihaela||2
4 years ago|sonia peterkin||2
2 years ago|Eddy SW||2
a year ago|J T||2
8 months ago|Srikanth kumar||2
2 years ago|Floyd Andrew||2
4 years ago|Ayesha Rahman-Bashar||2
4 years ago|Miss Shenanigans||2
4 years ago|Samanta Grigioni||2
3 years ago|A O||2
a month ago|Judy Ramos|I find that this H&M is not layed out very well. They hardly have any clothing to choose from for boys over 8 years old. The options were very poor and same for ladies clothing. Styles are very boring and I have not been able to find anything I like in this place. H&M used to be my favourite store but I haven't been able to find anything I like for months! There weren't many to choose from.|3
a month ago|Obaida kotainy|This is a big store and they usually have a huge collection of clothes. The prices are usually affordable. The staff are helpful and try to find the clothes for you if you have any difficulty.|3
a month ago|AJP|Nice big store, missus couldnt find anything she liked bar the home section. Mens section was pretty poor tbh from style to quality and 60quid for cargo bottoms.... have a laugh|3
a year ago|Flory Glory|It was massive as they have 1 on each level. I got there around 5:30pm and they close at 6pm so I did my shopping then it was 5:58 that's when the security came to me pushing  me to get out like he would literally intimidate you to get out even when I had something to pay for.  They clothes are okay  but the nice ones are hidden so you have to spend a lot of time looking.|3
a year ago|Sibrega|Store it is impecable, although i wont give full stars as i think full experience isnt just about presentation of the store which was great, although girls at the cashier were chatting in between then and not paying attention to the customers, lady no did eye contact,, did not asked me for my customer account for point collection, i was basically doing the job for her. Not really nice, i believe this needa to be managed|3
a year ago|CHARLIE-JULIE HUNT|Brightly lit store with a great layout but their range is simply too 'highstreet' for me. However, you do get what you pay for, is always well stocked and great customer service.|3
a year ago|Sumi|I visited to see the items which I saw online but had a hard time locating. I will most likely continue shopping online instead. There was a different layout but I haven't been to this branch in months.|3
8 months ago|Abdi Omar|I love H&M but need who staff work more customer, I saw some them didn't know self check, staff rude show scan them then they left item lol.|3
2 years ago|Jubes A|Tis was a good experience. They have social distancing in place also the staff are nice. I was waiting in the queue and the young lady at the till was taking forever like super forever. Then another young lady came over and opened up another till, she served me and the original till lady was still serving that same customer. So a nice touch there of customer service.|3
3 years ago|Ilya Belankins|I shop here often, quality is great and so is customer service except one aspect. Usually when I drop clothes off for a voucher I quickly get served and all is good. Today, during busy hours, when I went to drop clothes off for a voucher the staff were awkwardly aware of my presence. After waiting for 10mins I got someones attention and I was told I was supposed to get in the queue. Luckily I was given a voucher immediately due to the inconvenience which I appreciate. But next time staff should be more aware.|3
3 years ago|Wagwhat|Came here a few days ago and was bringing some clothes for my friend into her changing room. The lady behind the desk at the changing rooms had a bad attitude towards customers and wouldn’t let me go towards the changing room my friend was in and had a go at me for trying. I didn’t get her name but she has a strong foreign accent.  Other staff members were lovely but this one...  not so much.|3
a year ago|Aaron Macdani|It was nice and clean. Fitting room staff in the top floor, children section were not enough helpful as they supposed to be. I couldn't buy the clothes which I was interested.|3
6 months ago|Onyinye Ochugbua|Nice shop.... got some pretty stuffs|3
4 years ago|Cheryl Howard|I love this store,it's clean and tidy things are easy to find which is just as well as when I was there the staff were very busy chatting to each other and didn't seen to want to help the shoppers! The security guard on the other hand was very helpful. There wasn't any staff in the changing rooms,it was like a jumble sale in there, very disappointed.. More staff training needed maybe!!|3
11 months ago|Ravendra Singh|The shop is nice having vast variety of cloths. You can get clothes of your choice here at reasonable prices.|3
4 years ago|XXX|Good size store, I assumed it would stock a bigger range due to the size of the store. The children department is disappointing as it seems very small. The store is always neat and tidy when I visit. Would be good to have more people serving when busy.|3
5 years ago|A E|New store is a lot better, but the person who came up with the idea of those annoying curtains in the changing rooms is quite silly. 1) they don't fully close 2) the curtains are closed at times even if no ones inside 3) mirrors everywhere so a small gap is very exposing 4) the shop floor assistant opened the curtains on me while I was changing even though the curtains were fully shut. Just save customers the hassle and build standard lockable cubicles.|3
2 months ago|Ken Milne|Trailing round after my wife who actually bought something 😳 …|3
a year ago|Nat B.|Affordable fashion in general, didn't like how unstructured the jackets were...tried a few, didn't buy any...disappointed as I liked the fabrics/ patterns.|3
a year ago|S P|It's ok , could do with a bit more variety as the stock  looks the same every time you visit 😂 …|3
a year ago|Lynda Poysden|Did a lot of walking around trying to find things, didn't  appear  to have specific areas , to me it was a muddle.|3
a year ago|Lilia Chiu|Big store but quene up for fitting room for long time, don't know why they don't open other floor of fitting room as such a large amount of customers waiting|3
a year ago|Gurpreet Sehra|Nice store. Very big. Clothes could be organised better.|3
3 years ago|Jacqui S|The Stratford Westfield H&M is huge, has lots of variety of things, but there is always a huge queue for the checkouts whenever I've been. Not great when you were hoping to grab something quickly in your lunch break or before heading home from work.|3
a year ago|Ashaya Titus|Was good, got what I needed on a blazing hot day! Escaped the masses because luckily this shop is at the front. 2021 beh beh.|3
4 months ago|colin campbell|Visited to get a gift card.|3
3 months ago|Inappropriate Prisess|It’s a lovely place|3
4 months ago|Roberta Hornby|Music is always too loud|3
a year ago|London's street food|Wasn't really too happy they didn't have many men's where's especially when it comes to the jeans|3
a year ago|Lee D|Good staff not my sort of clothes.|3
4 years ago|Shh|Okayish range of clothing however zero. Staff presence of floors, one has to literally scour the floors to find some help.|3
a year ago|Sharat Kapoor|Clothes shop... took mum to return some stuff she bought for my nephew. Clothes were too small ... growing baby|3
a year ago|just_for_fun 786|Nice stuff but too much busy when I visited.|3
4 months ago|imtiyaz|Not a good collection|3
a year ago|Rakiya Charles|Very busy and the best lines often sell out quickly.|3
a year ago|Margaret Reed|Needs a new designer. The clothes are a bit boring nothing I'd really want to buy|3
a year ago|Massimiliano D'Amico|Not bad but can be better quality and style|3
4 years ago|Abu 'Ubaydah|Was always a good place to shop. Something has changed though... Probably the economy has affected the life of these places|3
4 months ago|sowmya d|No one to ask for help.|3
2 years ago|Kam|I like this shop. But why does the candles have no smell when burning|3
4 years ago|P J|Like their ranges. My favourite cargo trousers. Great comfy casual gear|3
5 years ago|Beck|Ridiculously long queues, worse than store before. Would be nice to see actual takes not crop tops so much.|3
2 years ago|Deborah Matthews|Nice shop but size are small so get one size bigger|3
6 years ago|Ken Tang|Clothes can reasonably priced but it's just too busy and hardly any staff around to help.|3
a year ago|Lucy Etherington|Not a huge range of clothes but good customer service.|3
3 years ago|Izzy T|Like all the h&m but i found there all i wanted so it is a bigger one.|3
3 years ago|K H|The staff members gathered up and talking about what he is going to be cooking tonight and everyone  (other staff) are ganged around him and laughing with each other rather than helping customers.  One lady asked for different size the worker goes it's all sold out. But soon as the lady walked away this girl in scarf said to another colleague man I can't be bothered to show her around there some more people's. Overalls there was plenty of staff but not hard workers they were useless for the customers services.|3
a year ago|61 growing old disgracefully and Going to enjoy it|I been a here a few time but sadly couldn't get help from the staff|3
3 years ago|adriana ghetau|The music is too  loud makes it hard to shop at least  for me...Wasn't able to find the jeans I wanted and such a shame no student discount|3
2 years ago|Najaah Ahmad|1 lift for all the mummies with buggies and the staff. Not really helpful|3
a year ago|Simon Rarih|Good but they need to do a lot|3
a year ago|idris soaga|Good prices, service is none existence|3
2 years ago|Salma Khatun|Did not have what I was looking for. The boys section is so small.|3
a year ago|Rahima S|Not much decent clothing in the girls range.|3
a year ago|sheila morgan|Like all H&M clothes are daily priced.|3
11 months ago|Ali Madab|Nice job 👌 …|3
3 years ago|Mrs T “Shoppers little helper”|Great for girls clothes, not so much for boys|3
2 years ago|Monica Francine Jose|Not so organised.|3
