date|user_name|review|star
6 months ago|Nathalie Bouquet|(Translated by Google) Online purchase with delivery never made by swoopin. Catastrophic logistics. No call, no email, impossible to reach swoopin who received and returned the items to H&M. In terms of sustainable development, it is distressing. In short, I found other negative comments on deliveries and swoopin. I confirm. Do not buy online!  (Original) Achat en ligne avec livraison jamais faite par swoopin. Logistique catastrophique. Pas d appel, pas de mail, impossible de joindre swoopin qui réceptionné et renvoie les articles chez H&M. Côte développement durable c est affligeant. Bref j ai trouvé d autres commentaires négatifs sur les livraisons et swoopin. Je confirme. N achetez pas en ligne !|1
8 months ago|Anne Frederique Bayard|(Translated by Google) Completely ridiculous! Stupid and arrogant employees who refuse that I go see my boyfriend in front of his cabin for 2 seconds to help him in his choices! Also refuse that I bring/give him a new size and they only speak to you in English. I understand that they are not the ones who dictate the rules but there is clearly a respectful way to say it! But I also add to whom it may concern that these are ridiculous rules.  (Original) Complètement ridicule ! Employés bêtes et arrogants qui refusent que j’aille voir mon copain devant sa cabine 2 secondes pour l’aider dans ses choix ! Refuse également que je lui apporte/ donne une nouvelle grandeur et ils te parlent seulement en anglais. Je comprends que ce ne sont pas eux qui dictent les règles mais il y a clairement une manière respectueuse de le dire !  Mais j’ajoute également à qui de droit que ce sont des règles ridicules.|1
6 months ago|Beatriz Alvarez|(Translated by Google) RUDE SERVICE... The girls in the cabins are really not nice. Plus, I've already been (twice) asked to have my tote bag checked (plus a Garage bag with stuff I just bought from the other shop). The security didn't even apologize to me despite the fact that he took all my stuff out of my tote bag (also my bra in front of all the other customers). The alarm didn't even go off, which he scrutinized my stuff because I look racialized.  (Original) RUDE SERVICE... Les filles des cabines sont vraiment pas gentilles. En plus, je me suis déjà fait (deux fois) demandée de faire vérifier mon tote bag (plus un sac de Garage avec des trucs que je venais d'acheter dans l'autre boutique). La sécurité ne se même pas excusée avec moi malgré le fait qu'il a sorti tous mes affaires de mon tote bag (aussi mon soutien gorge devant tous les autres clients). L'alarme n'a même pas sonné, dont il a scruté mes affaires car j'ai l'air racisé.|1
8 months ago|S AI|(Translated by Google) Brothel store, I go to see a saleswoman to ask where the plus size department is (given the size of the store I thought there was one) she was very cold, not at all friendly and told me that there are none that you have to shop online... Ok super nice not to think about large sizes in stores we are 2022 thin then!!!!  (Original) Magasin en bordel, je vais voir une vendeuse pour demander ou est le rayon grande taille (au vu de la grandeur du magasin je pensais qu'il y en avait un) elle était très froide, pas du tout sympathique et m'indique qu'il n'y en a pas qu'il faut faire son shopping en ligne ... Ok super sympa de ne pas pensée aux grande taille en magasin on est 2022 mince alors !!!!|1
6 months ago|Benchouchene Yosra|(Translated by Google) Checkout error, and cashier who doesn't even apologize despite asking for verification before paying / very bad service she had the face of a rude person, please choose your cashiers carefully because it affects service at the store, I will never go back to this outlet  (Original) Erreur caisse, et caissière qui s’excuse même pas malgré qu’on a demandé une vérification avant de payer / service très mauvais elle avait une tête d’une personne impolie, veuillez bien choisir vos caissières parce que ça affecte le service au magasin, je retournerai jamais à ce point de vente|1
9 months ago|Damien C.|(Translated by Google) - Rude workers at the gate during peak business hours - employee who prevents me from seeing my wife try on clothes in the cabins: call security?!! - unilingual English-speaking service at the checkout - forces me to go up myself to take the same garment 2 floors above because the price was not on the one chosen  All this happened in a single visit of 10min, wow!!!  (Original) - Ouvriers désagréables à la porte en pleines heures d'ouverture - employée qui m'empêche de voir ma femme essayer des vêtements dans les cabines : appelle la sécurité?!! - service unilingue anglophone à la caisse - m'oblige à remonter moi-même prendre le même vêtement 2 étages au dessus parce que le prix n'était pas sur celui choisi  Tout ça arrivé en une seule visite de 10min, wow!!!|1
7 months ago|élodie benoît|(Translated by Google) The cashiers are just talking. There is a line up of more than 50 people and nothing is progressing!!!! I don't recommend you at all. A very big lack of professionalism in addition she is stupid like their foot  (Original) Les caissiere ne font que jaser. Il y a un line up de plus de 50 personne et rien avance !!!! Je ne vous reccomande pas du tout. Un très gros manque de professionnalisme en plus elle son bête comme leur pied|1
11 months ago|Renaud G. Murphy|(Translated by Google) Horrible experience. Store 3 floors, only one open fitting room, 30 min wait to try on clothes. endless wait at the checkout too, slow and inefficient employees  (Original) Expérience horrible. Magasin 3 étages, une seule salle d'essayage ouverte, attente de 30 min pour essayer des vêtements. attente interminable à la caisse aussi, Employés lents et pas efficaces|1
7 months ago|Rene Doumbouya|(Translated by Google) Nothing.. No service, already it's H&M and moreover the employees despise you.. well  (Original) Nul.. Aucun service, déjà c’est H&M et en plus les employés vous méprisent .. eh ben|1
a year ago|Tatiana Odwrot|(Translated by Google) I love H&M, but this store is not my favorite Scandinavian brand. The selection of clothes is really limited it's like in a sweatshop and even if you find something the fitting rooms are NEVER open it's scandalous.  (Original) J'adore H&M, mais ce magasin ne représente en rien ma marque scandinave préféré. La sélection de vêtements est vraiment limité on se croirait dans un sweatshop et quand bien même vous trouvez quelque chose les cabines d'essayage ne sont JAMAIS ouverte c'est scandaleux.|1
a year ago|Natacha Derouin|"(Translated by Google) No stars. No notice that the fitting rooms close at 7:30 p.m. There are a lot of employees and they have fun chatting rudely with their microphones and we hear very well their comments of ""get out"" when there are 30mins left before closing time. Big lack of management in this particular store .  (Original) Aucune étoile. Aucun avis comme quoi les salles d'essayage ferment à 19h30.   Il y a beaucoup d'employés et ils s'amusent à discuter impoliment avec leurs micros et on entends très bien leurs commentaires de ''get out"" alors qu'il reste 30mins avant la fermeture. Gros manque de gestion dans ce magasin en particulier."|1
7 months ago|Louise|(Translated by Google) Employees at the arrogant children's cabins, who don't WANT to work AT ALL: order online you will feel much better!!!  (Original) Employées aux cabines enfants arrogantes, qui n'ont pas DU TOUT ENVIE de travailler : commandez en ligne vous vous sentirez beaucoup mieux!!!|1
5 months ago|horse no name|(Translated by Google) Hello light pollution? - it's a bit intense  (Original) Pollution lumineuse allo? - c'tun peu intense|1
a year ago|Nour Bouzidi|(Translated by Google) Customer service really sucks Once I went to buy I tried on a jacket that was on sale, the saleswoman spoke to me in anger and she was shouting at me and moreover things on sale you cannot try on and even when you buy them there is no return! But it's crazy And moreover I went another time to buy sandals I saw them online.. there were none in store.. I asked nicely that I make the order at the checkout like at Zara.. she answered me oddly the cashier .. I told her I do not want home delivery because there are neighbors who steal things, she told me it's none of my business! While the sandals if I buy them online it costs 34 dollars with delivery of 8 dollars!! Plus tax the sandals became 50 dollars!! What a scam! And there was a saleswoman, she was yelling at a veiled woman because she was mistaken when she went upstairs!! I prefer that you hire people who give good customer service And I don't know why delivery costs 8 dollars while Zara costs 5 dollars  (Original) Le service clientèle il est vraiment pourrie Une fois je suis aller acheter j’ai essayé une veste qu’elle était en solde , la vendeuse ma parler en colère et elle criait sur moi et de plus les choses en solde tu ne peux pas essayer et même quand tu les achètes il ya pas de retour! Mais c’est fou Et de plus je suis aller une autre fois pour acheter des sandales je les vus en ligne.. y’en avait pas en magasin.. j’ai demandé gentiment que je fais la commande a la caisse comme chez Zara.. elle ma répondu bizarrement la caissière.. je lui ai dit je ne veux pas la livraison a la maison parce que il ya des voisins qui vole les choses, elle ma dit c’est pas mes affaires! Alors que les sandales si je les achetes en ligne ça coute 34 dollars avec livraison de 8 dollars!! Plus taxe les sandales sont devenus 50 dollars!! Qu’elle arnaque! Et il y’avait un vendeuse elle criait sur une femme voilée par ce que elle c’est trompé quand elle a monté en haut!! Je préfère que vous embaucher des gens qui donne un bon service au client Et je ne sais pas pourquoi la livraison coute 8 dollars alors que chez Zara coute 5 dollars|1
3 years ago|Claire Lambert|(Translated by Google) Very disappointed with your customer service. I buy 3 pairs of tights. I take the size large on the advice of a saleswoman who tells me that I can exchange the boxes that are still sealed anyway. I open and use a pair that is a little too big. So I go back to the store to exchange my 2 new boxes for mediums. And the saleswoman refuses because the policy is no return for pantyhose, even with boxes that have never been opened. I feel ripped off and I don't want to shop with you anymore.  (Original) Très déçue par votre service clientèle. J'achète 3 paires des collants. Je prends la taille large sur le conseil d'une vendeuse qui me dit que je pourrai de toute façon échanger les boîtes toujours scellées. J'ouvre et utilise une paire qui est un peu trop grande. Alors je retourne au magasin pour échanger mes 2 boîtes neuves pour des médium. Et la vendeuse refuse car la politique est pas de retour pour les collants, même avec des boîtes jamais ouvertes. Je me sens arnaquée et je n'ai plus envie de magasiner chez vous.|1
2 years ago|Macera Luca|"(Translated by Google) I wanted to buy an outfit for 50$ and the only correct size available was on the mannequin, I asked the manager ""Dara"" if he could remove it from the mannequin so that I could buy it and he told me that he had no right. I've never heard of her in my life in a linen store. In my opinion he didn't want to since it was closing time.  (Original) Je voulais acheter un outfit a 50$ et la seul bonne taille disponible était sur le mannequin, j'ai demandé au gérant ""Dara"" de pouvoir l'enlever du mannequin pour que je puisse l'acheter et il m'a dit qu'il n'avais pas le droit. J'ai jamais entendu sa de ma vie dans un magasin de linge. D'après moi il n'avait pas envi puisque c'étais l'heure de la fermeture."|1
2 years ago|Lilliana Manobat|(Translated by Google) Before 15 minutes that the store closes an employee kindly tells me that I should go down. I said okay! during this time I was choosing a necklace, after not even 30 seconds another employee comes to me and says excuse me but we are closed can you go down to pay I told him you will close in 15 minutes, right? She answers me with latitude no we are closed and you should go down because we are closing now. But seriously it's really rude.  (Original) Avant 15 minutes que le magasin ferme une employée me dit gentiment que je devrais descendre .jai dit d’accord !  pendant ce temps là je choisissais un collier, après même pas 30 secondes une autre employée vient vers moi et me dit excuse moi mais on est fermer peut tu descendre payer je lui ai dit vous fermer dans 15 minutes non? Elle me répond  avec de latitude non on est fermer et tu devrais descendre parce qu’on ferme présentement.Mais sérieusement c’est vraiment impoli.|1
7 years ago|Yann Lokam|(Translated by Google) I know it's not easy being a saleswoman in a department store, but that doesn't prevent being polite. A total lack of cordiality I find it despicable to give away (or rather throw away) the bag as one would throw away a trash can (perhaps the French accent bothers him, because the previous client (Quebecer) was treated coldly but correct).  (Original) Je sais que c'est que ce n'est pas facile d'être vendeuse dans les grand magasin, mais ça n'empêche pas d'être poli. Un manque total de cordialité  Je trouve ça abjecte de donner (ou plutôt jeter) le sac comme on jetterai une poubelle (peut-être l'accent français dérange-t-il, car la cliente précédente (québécoise) fut traiter de manière froide mais correcte).|1
11 months ago|radia Berchiche|(Translated by Google) I am not talking here about the products or the Goods, but good staff, arrogant and very disrespectful, really to avoid!!!  (Original) Je ne parle pas ici des produits ou de la Marchandise, mais bien du personnel, arrogant et très irrespectueux, vraiment à éviter!!!|1
5 years ago|Kent Mermet Au Louis|(Translated by Google) The place is getting colder and colder. Since the renovations, customers have lost sight of the exterior to let them focus on the models in the collection. This gives an anxiety-provoking atmosphere. The collection is still small. And the choice of products has been further reduced. Too bad the little charm that the place had has disappeared.  (Original) L'endroit est de plus en plus froid. Depuis les renovations les clients ont perdu la vue sur l'exterieur pour les laisser se concentrer sur les modeles de la collection. Cela donne une ambiance anxiogene. La colllection eat encore reduite. Et le choix des produits s est encore reduit. Dommage le peu de charme qu avait le lieu a disparu.|1
7 years ago|CHUN-YI KUO|(Translated by Google) I had the problem concerning the authorization of credit card, since my bank sent me a convocation, in which mentions this store which had asked TWO times on ONE purchase, I know that it happens a few times, so I went there the next day to check what happened, so the waitress was not at all patient and told me that she could not check the receipt I had signed at that time that, which is unbearable it is it gave me the impression that my question on the payment and the authorization of credit irritates him. In short, it's a shop, a brand of cheap clothing, like father such son, customer service is also cheap! We can not expect too much otherwise it's your fault, huh?  (Original) J'avais le problème concernant l'autorisation de carte de crédit, puisque ma banque m'envoyé une convocation, dans laquelle mentionne ce magasin qui avait demandé DEUX fois sur UN seul achat, je sais bien que ça arrive quelques fois, ainsi j'y suis allé le lendemain pour vérifier qu'est-ce qui s'est passé, alors la serveuse n'était pas du tout patiente et m'a dit qu'elle ne pouvait pas vérifier la reçue que j'avais signé à ce moment-là, ce qui insupportable c'est elle m'a donné l'impression que ma question sur le paiement et l'autorisation de crédit lui énerve. Bref, c'est un magasin, une marque de cheap vêtement, tel père tel fils, le service clientaire est aussi cheap ! On ne peut pas exiger trop sinon c'est ta faute, hein?|1
a year ago|Isma|(Translated by Google) Rotten customer service. If you are sadomasochists, go there you will be served! You have to come up with the attitude to put those salespeople back in place.  (Original) Service clientèle pourri. Si vous êtes sadomasochistes, allez y vous allez être servi ! Il faut arriver avec l'attitude de remettre en place ces vendeurs.|1
3 months ago|Ricardo Allel|Demasiado costoso  (Translated by Google) Too expensive|1
3 years ago|Laurie Bourgon|(Translated by Google) Worst cashier I've come across in my life. Endless waiting in the fitting rooms, but it's always the same.  (Original) Pire caissier que j'ai croisé de ma vie. Attente aux cabines d'essayage interminable, mais c'est toujours pareil.|1
4 years ago|Sonia Barret de Nazaris|(Translated by Google) It's a huge bazaar. Lots of stock of poor quality clothes, with no storage logic, it's very hard to find anything.  (Original) C'est un immense bazar. Beaucoup de stock de vêtements de piètre qualité, avec aucune logique de rangement, c'est très difficile de trouver quoi que ce soit.|1
3 years ago|Q (白挪)|(Translated by Google) Sell boxers so tight you can be sure to become sterile in record time.  Non-refundable  (Original) Vendent des boxers tellement serrés que vous pouvez être sûr de devenir stérile en un temps record.  Non remboursables|1
2 years ago|manue wilde|(Translated by Google) Apparently plus sizes can't find clothes in H&M stores. Why ?  (Original) Apparemment les grandes tailles ne peuvent trouver de vêtements dans les magasins H&M. Pourquoi ?|1
3 years ago|Daly Kedidi|(Translated by Google) Very unpleasant sellers, a long queue for the cabins and a bit of a mess everywhere  (Original) Vendeurs très désagréable, une longue file d'attente pour les cabines et un peu le désordres partout|1
a year ago|lopy momy|(Translated by Google) Still unable to try. Only trade for sales...  (Original) Toujours impossible d'essayer. Ne font que des échanges pour les soldes ...|1
5 years ago|Nataly Navarrete|Siempre me ha gustado esta tienda pero aquí está saturada, no se ver nada sin recibir empujones  (Translated by Google) I have always liked this store but here it is saturated, you can't see anything without being pushed|1
a month ago|rosalie lafleur|(Translated by Google) rude employees  (Original) employés désagréable|1
a year ago|Hind El|(Translated by Google) Bad customer service👎  (Original) Mauvais service à la clientéle👎|1
2 years ago|Juliana Arias|(Translated by Google) It's simple I love H&M  (Original) S'est simple j'aime H&M|1
5 years ago|A Sq|(Translated by Google) Exchange system that dates back to the 1950s.  (Original) Système d'échange qui date des années 1950.|1
a year ago|Edwige Amegnran|(Translated by Google) Shop to visit  (Original) Magasin à visiter|1
4 years ago|Simplice Comoé|(Translated by Google) Iiiiiii  (Original) Iiiiii|1
3 years ago|Amélie Gendron-St-Georges||1
a year ago|Sonia B-L||1
6 years ago|Gabriel Martin||1
a year ago|Hillary Richards||1
5 years ago|Mohamed Firas Jnen||1
a year ago|Bbb School||1
3 years ago|Dominique Lacassagne||1
5 years ago|Karina Arb||1
2 years ago|Gayve Musau||1
5 years ago|Roba Hamed||1
a year ago|Oscar Jr||1
4 years ago|MAYRA BERENICE RAMIREZ MARTIN||1
6 years ago|Fatemeh Narimi||1
4 years ago|Emilio Padulo||1
4 years ago|Daniel Boule||1
3 years ago|Charlotte||1
3 years ago|Maher Kouraytem (MAHERK76)||1
4 years ago|Maggie||1
4 years ago|Zara Nikolova||1
2 months ago|Chloe Garabedian||1
a year ago|Jasmine Rincher||1
3 years ago|Clément THONNEAU-TREMA||1
4 months ago|Daniel Riemma||1
3 years ago|Hilary Ball||1
3 years ago|Ryan Green||1
4 years ago|Pi T||1
3 years ago|Fuad Majidi||1
2 years ago|Faezeh Pazoki||1
5 years ago|Faraz Faghani||1
a year ago|Behrooz Ebrahimi||1
3 years ago|Amparo Tobon||1
2 years ago|mahmuda taufiq||1
4 years ago|Alexandre Griegenbauer||1
3 years ago|Lucy'n MTL||1
4 years ago|mahajan iranna||1
a year ago|Selah Grace Lorena||1
3 years ago|Ella DSP||1
4 years ago|E V||1
3 years ago|Mimzy||1
3 years ago|Harmanjeet Singh||1
11 months ago|Orn b||1
a year ago|Elie Moussa||1
4 years ago|laura martinez vergara||1
3 years ago|sidox alfa||1
8 months ago|Sindhu Krishnamurthy||1
3 years ago|JB||1
4 years ago|Damian Hoffman||1
5 months ago|Jo-Anne Watier|Great in-store selection and nice staff.  Didn't appreciate not being allowed to try clothes on because the store policy doesn't want customers trying on clothes an hour before they close... It was 7:55 and was told the store wants everyone out by 8:45 pm. I'm from out-of-town, very inconvenient, so I left a slew of items behind (potential revenue).|2
10 months ago|Marky_marc|All 3 changing rooms were closed, disappointing. I guess they do it at a certain time but still, could be handled better.. They had a sign in the men's saying to go to 1st and 2nd floor and those were closed also.|2
3 years ago|Mohd Qushou|"I think some of there employees might be in need of client service lessons, and this is why:  I went to the H&M today at 8:15 PM and when I gut there I tried to ask the help of this guy and he just snubbed me, I thought he might be busy so I asked the help of a lady that was working on the jeans section. Honestly, she was friendly, helpful and professional. However couple of the pieces that I picked up didn't fit. So I asked her for help again unfortunately, it was 8:45 and she have shelfs to arrange. so she referred me to another employee (Which was the same guy from earlier) ,and I went with him but he was very rude and suddenly he start dropping words like (We have nothing for you) and (try H&M online ""implying that i am annoying his lordship"") and when I told him where I could find another stores he looked at me up and down and annoyingly direct me to couple other stores.  I returned back the stuff I was planing to buy as I am not about paying money for insults and left the store wandering how the hell this guy was allowed to talk to clients. I mean honestly, that guy attitude was so rude I thought I might own him money or maybe he will give me these clothes out of the kindness of his heart. I think H&M must watch some of there employees attitudes."|2
a year ago|T P|Fast fashion front runner.  Cheap materials at semi cheap prices.  Really bad for environment since these will not last and end up in garbage.|2
2 years ago|Shianne Leslie|Staff needs more experience in costumer service. Not perfessional & not very helpful. I left 6 articles in store & won't be going to that location anymore|2
a year ago|Fernande simeon|Poor customer service. I will never shopping there again. Not too many selections.|2
a year ago|Linh Le|"The staff here doesn't know anything about return policy of online order. They will tell you ""Vente finale"" when you try to return online order."|2
7 years ago|Edward Rossi|There is a $6 differences between scarfs in the womens section and mens section. They are of the same size and seemingly made of the same material. This made me sad|2
2 years ago|Liza Debrosse|I went during the holidays, they closed the store before the closing time and the security guard was being very rude about it.|2
6 years ago|Mr.BigBadWolf|The st. Catherine store is so obnoxiously bright. It is literally an eyesore. I cant stand passing by at night, its that bad.|2
a year ago|Liam Lucas|35 minutes  to try on clothes is unreasonable.|2
2 years ago|Ian Lochray|Changing rooms are closed so it's impossible to try anything on|2
a year ago|Haithem Ben Aissa|Stocks online and over the phone are not accurate|2
