date|user_name|review|star
5 years ago|Devin Ross|The store was a mess, clothes on top of racks, accessories on the ground. Waited for 15 minutes in the checkout line at such a small location. I could not believe how disorganized and sloppy this store is.|1
6 years ago|Orlando Barbie|Nothing that would attract tourist or even locals to this mall.  Very boring.  If you are retired nice nap too sit and soak up some free air conditioning.|1
6 years ago|Shea Doyle|This place has gotten worse and worse over the years. The clientele does not support any sort of high end shopping and any nice stores don't last more than a year lately.|1
5 years ago|syhlent blue|I used to love this location but the cashier treated me so rudely. Tell your customers that what they are buying is non refundable before you sell it to them. The cashier got so snippy with me|1
5 years ago|Brandon Petty|Its a mall. No security ever seen allowing punks to throw fireworks at sleeping infants. Oddly specific? You better believe it.|1
5 years ago|trickshot- razz|If you go there during the day or Monday through Thursday its a nice place...forget the weekend's security does not control The Adolescents.|1
5 years ago|Rad Dad|Let's get some stores in there that everybody wants to go to not the handful of rednecks that still live in this town we don't need a camouflage store in the Lakeland Mall, want this mall to be flourishing and booming put stores that people go to, need a hint go  to the Brandon Mall that's where I drive.|1
4 years ago|Chris Riquelme|Y’all better teach a certain black security guard how to talk to another man’s woman before he loses some teeth.|1
5 years ago|Stacy Vaughan|The mall is not the same anymore.  All they have is high price stores in there. All the good stores left|1
4 years ago|Jay|This mall is so junky, plus it has no good variety of stores to shop at. You're better off going to Tampa or Orlando mall|1
4 years ago|Jimmy Torres|They Never have my size so I'm going to stop going to this hm location. I might stop going period if all stores are alike|1
5 years ago|Giovanny Martinez-Peralta|expect your car to get broken in, expect annoying ass teenagers, expect nasty people here. The stores suck, and they are dirty. don't bother.|1
5 years ago|Suprina Berenyi|Mall is closing many of it's shops.  Quality of the products available is very low end.|1
5 years ago|Biscuit slayer|Place is rundown and outdated with about 50% of all the stores closed down. Terrible mall.|1
2 years ago|Jeff W|Very little inventory for men and the fitting rooms were closed|1
5 years ago|Marian|Went to the carnival $30 for a wristband and my Granddaughter could only go on 4 rides.|1
4 years ago|Corey Godden|A place where you can wait in line and no one be at the register for more then 15 min. That will be the last time i come here|1
5 years ago|Ruth Nichols|Could not get any help when we were at Sears. Not shopping there anymore.  They have NOTHING|1
5 years ago|Sundays|its depressing to describe in one word. Ugliest mall ever.|1
6 years ago|Natalie Fiset m.d.|lots of stores closing. only the food court is ok|1
4 years ago|Julia Elucidate|Google  Maps is failing again.  I wasn't even there.    This is happening a lot lately.|1
5 years ago|EMERY JACKSON|Worst mall ever it is so hard to find stores in that mall.|1
6 years ago|Doug T|Horrible mall, dirty and the customers there are not nice|1
7 years ago|Brad|This place has gone waaayyy downhill and they need to knock it down and start over.|1
4 years ago|Alessia Davidson|If you dint buy something as soon as you see it, youll lose it.|1
3 years ago|Jessie Smith|Racks were so full couldn't even look at the clothes.|1
4 years ago|Patti Yeamans|Not impressed with variety for plus size women|1
5 years ago|Derrick Crooms|Smells like an old attic. Crappy flea market stores.|1
5 years ago|Wendy H|Shabby, only a few good stores left.|1
12 years ago|Dustin Jorgesen|Was better as Burdines.  Represented florida style better|1
3 years ago|Francine Allen|Just stopped for a quick look.|1
5 years ago|Genorris Johnson|Nothing there for young folks really dead environment|1
6 years ago|Kayleigh Camacho|grossest mall I've been to.|1
5 years ago|allen wright|This USED to be a mall. Thanks, Amazon!|1
4 years ago|Evelyn Walling|We need a new Mall!|1
5 years ago|Paul Meyers|The comic shop is out of business|1
5 years ago|Debra Adair|Dark and dank not well  lit|1
5 years ago|Terry Couture|Another poor place to shop.|1
5 years ago|Samuel Keith|Not a very nice place|1
9 years ago|Lizette Winston|Too Small|1
5 years ago|Hunter Holmes|That good|1
5 years ago|Scott Mishoe|Run down and dirty|1
4 years ago|Mar Torres|Its aight|1
4 years ago|John Watson|Not as nice as use to|1
3 years ago|david Dykes|Dirty.|1
6 years ago|Kurtis Cook|Needs updating or to be demolished.|1
4 years ago|Jonathan McCormick|A sad and tired place.|1
4 years ago|Darrell Burnham|Never been there|1
5 years ago|mick litt|Ok|1
4 years ago|Jim Mayer|Dump|1
3 years ago|Liam Crespo|Boring|1
4 years ago|amanda Harding|Over priced|1
4 years ago|Ryan|Not what it used to be.|1
4 years ago|Nakita Washington|Its empty...|1
4 years ago|Futboyz Tv|Poor staff|1
5 years ago|Casey Hobbs|Ghetto|1
6 years ago|Recaldo Gilpin|Ghost town|1
5 years ago|Savier Caldero|Siempre vacío. No me gusta para nadaaaa  (Translated by Google) Always empty. I don't like it at all|1
4 years ago|Sue Petty Lady||1
6 months ago|James F||1
7 years ago|Matilda Juan||1
4 years ago|Megan Todd||1
7 years ago|Lisa Joyce||1
5 years ago|R.H.B.||1
5 years ago|David Carter||1
6 years ago|margarita Garcia||1
8 years ago|Alejandro Enrique Contreras Valentini||1
5 years ago|Dave Smith||1
4 years ago|Witch Of Eriu||1
4 years ago|ahmed syed||1
a year ago|leland lee||1
5 years ago|Jaycob Bond||1
4 years ago|Autumn McCarty||1
5 years ago|katherine bonilla||1
3 years ago|lee Boyd||1
5 years ago|Catherine Jusino||1
4 years ago|Joy's inspirational conversations||1
4 years ago|Lance21||1
4 years ago|David Holzinger||1
4 years ago|harmonie harrell||1
5 years ago|Aaron James||1
5 years ago|Kyle & Brenna Douglas||1
5 years ago|Kristy Jones||1
11 months ago|Shambrica Lowe||1
6 years ago|Juan Bayron||1
5 years ago|Thomas T||1
4 years ago|Tom||1
5 years ago|Gerial James||1
6 years ago|Kim Adams||1
5 years ago|Lauren Luke||1
7 years ago|Esmeralda Astacio||1
4 years ago|Rafael Corps Torres||1
4 years ago|Sol Velez||1
6 years ago|Lawrenzo Jacobs||1
5 years ago|Stephanie Gomez||1
5 years ago|david lopez||1
3 years ago|Yesenia Solares||1
6 years ago|Donielle livingston||1
3 years ago|Buck Barnes||1
5 years ago|Omar Abed||1
5 years ago|Jim Ladd||1
3 years ago|Steve Stone||1
5 years ago|Keith Venning||1
5 years ago|William Mcgrath||1
5 years ago|Joshua Heard||1
4 years ago|Felicia Matos||1
3 years ago|eric Tidwell||1
4 years ago|hubert seawell||1
5 years ago|Rebecca Hayden-Fields||1
5 years ago|Iris Guzman||1
a year ago|MAMBA||1
2 years ago|John Kidd||1
5 years ago|Vicky Dickie||1
4 years ago|Dariam Falcon||1
5 years ago|WhymeIV||1
4 years ago|Daphnes Ortiz||1
5 years ago|melissa ray||1
4 years ago|Kaleb Shumate||1
4 years ago|Faith Hines||1
a year ago|NYULKA MARQUEZ||1
6 years ago|sheila velazco||1
4 years ago|Patricia||1
5 years ago|LONZA MELVIN||1
6 years ago|Luiz Mota||1
4 years ago|Evelyn Belanger||1
5 years ago|Jontae Sykes||1
3 years ago|Jordan Willis||1
4 years ago|Maurice Leveillee||1
5 years ago|Mike L.|A lot of empty spaces. Poorly and sparsely placed directories. Nothing for kids to do. Stores are cool, but even they offer less selection than they use to.  Great please for senior walkers, very few customers in the way.  It's a shame. This place used to be a really cool place to shop.  Owners are doing another to prevent it's demise.|2
4 years ago|ladybugsiempre|Great location but... Another sad example of the failing of retail stores. Macy's was shut down. Burlington is sloppy & smells unclean. Much of the outside of the mall has a look of abandonment. If I could, I'd inject some life into this area with a couple beautiful dine in restaurants, some high end retail and a facelift to beautify the outside.|2
5 years ago|Jamie Garcia|Went to take my daughter homecoming dress shopping.  There were slim pickings for stores.  Everything in the mall is marked down for store closing.  You might be able to find a good deal.|2
5 years ago|Elizabeth Aguila|It's a good mall but in most of their stores tney need to keep it more clean and orginized, I know it's  not their fault that some costumers leave a mess but it still looks bad to not tidy up the place and lately  in most of their stores there is no cashier  or employee in sight to help out.|2
4 years ago|MaeZ Neely|There is not a good selection of stores in my opinion. There are also lots of empty spaces. I will stop in at times to visit one or two stores,  but gone are the says if spending a morning or a day shopping at this mall. The couple of stores that I visit are on one end of the mall. I can park on that end, visit the two stores, then leave. Some of the other stores that I usednto visit have moved across the street.|2
5 years ago|Mark Strizalkouski|It's a bummer because this mall does have so much potential with it's location right off 98, but this just feels like a dying mall.  There is an entire wing of the mall that is vacant, and then some of the stores I just can't imagine anyone actually visiting.  I would much rather go to Lakeside or travel to one of the outlets than visit this mall near my home.|2
5 years ago|Ray Wimberly|This mall has gone downhill over the years. It has the big chain stores that you'd expect, however all the good shops in between the big stores have abandoned and seems like a flea market with a JC Pennys and Macy's..etc.|2
4 months ago|efrain torres|Update the closing information, it closes at 8 pm.|2
5 years ago|Jeanette Earley|Great stores, but maintenance is crappy. Only 1 soap dispenser works in ladies room, half the sinks do not have water, only 1 working hand dryer out of 3.|2
6 years ago|AMamalala A|When you see how empty it is getting..... Take Note Don't scurry your customers away just so you can close on time.  How about actually staying open another hour or two so customers can finish shopping. Not everyone has banker hours and I am in line with plenty of other customers as we are being driven out of the  businesses.  I'm done spending my money where someone doesn't want my business.|2
5 years ago|Carlos Roman|Little to no stores, half the mall was empty, the food court was the best part. the theater is a nice touch as well, saving grace for a fading mall|2
5 years ago|Brandon Wolf|The mall is dying. Could be a sign of the times, or mismanagement, but with the major end stores closing, the mall should be an incubator for more local businesses and updated chains.|2
4 years ago|thomas brooks|I don't care for this mall at all they need new stores how many shoe stores do you need. it's like the mattress firm one every 100 feet|2
2 years ago|Darlene Harding|NOT ENOUGH OPTIONS 4 PLUS SIZES. SHOES WAAAAAYYYYY OUT OF RANGE!! BURLINGTON NEEDS BETTER PRIZES FOR SHOES, REALLY!!|2
5 years ago|Tianne Simmons|A lot of empty spaces that used to be shops. Bored store employees standing around because business is so bad. This place has gone downhill fast.|2
4 years ago|Jessica R.|I've visited this store multiple times since it opened and have yet to find anything my size. I'm not plus size but I'm not a size 2. Also, this store is European so add about 2 sizes to your normal size.|2
5 years ago|Shyanne Blanco|I used to love to shop here until they made most of the food Asian food and got rid of so many good stores!|2
5 years ago|Sue Roberts|It's unfortunate, but this mall is fading out.  Used to be a great shopping experience. Not so now.|2
5 years ago|Ron Hensel|Went on a Sunday looking for the Hallmark store. Parking lot was mobbed, frustrated drivers going every which way looking for parking spaces. A real circus, so we left.|2
5 years ago|KENNY JIMNO|They need to fix the A/C in Dillard's. It was musty and damp not as bad in the Inside walking area but inside the stores was bad|2
5 years ago|Denise Lengel|Great place to walk around and window shop. Alot of neat little stores.|2
5 years ago|Sonia M. Rivera|Why isn't someone cleaning the entrances...trash, cigarette buds, overflowing garbage...and the plants can someone attend to them...and how can a person try to clean a table if you are not looking at it...made it worst...sad...|2
6 years ago|J-M Lion|I never really liked the area, and there is a poor selection of stores to shop at. Also, the clientele do not support any type of high end shopping or stores.|2
5 years ago|Hazel Ouellette|The Malls has gotten so run down and dirty on the outside it make me not want to shop there. Hardly cars there ever and if there is its the employees.|2
5 years ago|Jene' Cooper Perry|Macy's recently closed down. The mall lighting is very dim. I only go there for Crazy 8 and the shoe stores.|2
3 years ago|Christina Houser|Clothes are basic looking but overpriced. Look somewhere else that doesnt have boring clothes.|2
8 years ago|Jorge Rodriguez Mendez|it was fun it just needs nicer security with a smile they look kinda mean lol|2
6 years ago|Brett Toward|Dead. Dining is a joke. Stores are a joke. Constant closures and moving of stores. Meh, I suppose the 80s and 90s had to die sometime.|2
5 years ago|Tara Stone|I travel for work a lot, and this is one of the worst malls I've been to. The layout is strange, not very clean.|2
3 years ago|Vyper|Only have clothes that will fit a skinny teenager...anyone over size 36 waist is screwed|2
3 years ago|Tanya Hodgins|This store is too crowded and discombobulated to find anything, it makes my OCD go into overdrive.|2
4 years ago|Jacqueline|Loud music. No plus size or business wear. Nice staff.|2
6 years ago|Alistair M|Feels kind of dirty and unkept, amount of store options are not great.|2
5 years ago|Joe Kelley|Went to JcPenney. They employees were a little rude. Ended up putting stuff back up and walking out.|2
5 years ago|Art Zabrecky|This mall is on life support. No real great stores.|2
4 years ago|Karley Feuston|Very crowded but you find cute stuff here|2
5 years ago|Helen Harrand|One dead mall.  Macy's just closed there and it doesn't look like the rest is far behind|2
5 years ago|Steve Hacket|Outside not well kept / clean Inside dirty Water marks on ceiling Too many closed store fronts|2
5 years ago|Vincent Majerus|Those mall is dying.  Macys closed down here.|2
5 years ago|Angela N|Not a big selection of name brand stores.|2
5 years ago|Michael Pryor|One of the worst malls I've ever been too|2
4 years ago|Titania Lamb|Not much going on in this mall. It needs an upgrade.|2
5 years ago|nate dyer|Compared to all the malls in the bay area, this one is down there on the bottom of the list.|2
6 years ago|Rachel Barefoot|Store brand names keep closing and being replaced with small stand up shops.|2
5 years ago|Jennifer Garrison|Looks like it is closing. Very few stores anymore.|2
6 years ago|Matthew Wise|When are the owners gonna just take the tax break and shut this poor place down?|2
4 years ago|Ulysa Mashell|Nice facility but very empty.|2
4 years ago|Sybil Burks|Clothes are not in plus size and they are a little expensive|2
6 years ago|Armando G.|Too small, hardly any room to walk|2
5 years ago|BaneDeath|Came here for Christmas shopping, it's so dead and no shops for guys|2
5 years ago|Scott Wilson|Not very clean.  Shady people walking around.|2
4 years ago|Hannah Fougerousse|Meh. Not a huge selection. Rather go to Orlando.|2
5 years ago|Dodi Herrington|Pretty much dead. not much of a mall|2
5 years ago|Derek Howell|Very old style. Needs remodeling bad!|2
5 years ago|Mark Yost|Its old lots of shops leaving the mall|2
4 years ago|Dale Holm|it sure has changed over the years|2
5 years ago|LIDYA ROSAS (China)|Small mall but okay|2
6 years ago|Connie Bias|Too many stores leaving.|2
6 years ago|Eve Lopez|The worse customer service ever|2
5 years ago|Richard Johnson|Lakeland needs an upgraded mall.|2
4 years ago|sky summers|It's ok|2
5 years ago|Allyson Piper-Pereira (PickSims)|Clean your play area...|2
4 years ago|Christopher Dunn|Maintain situational awareness.|2
4 years ago|Leann Wood|There's just nothing anymore|2
6 years ago|Mommies Joy|Dirty, Nasty, Filthy, Gross!|2
5 years ago|Cleveland Anderson|Not many places to shop|2
4 years ago|Nicole Cook|Needs more stores!!!!!|2
4 years ago|Wallace Germain|Its ok|2
4 years ago|Yossi H.F|Almost everything is closed|2
4 years ago|Stanley Morgan|Not so good|2
6 years ago|Joel Rivera|Mall is loosing business|2
5 years ago|John Smith|Boring.|2
4 years ago|Marilyn Sams|My go to for Electronics|2
6 years ago|Tear|Needs more salt|2
4 years ago|Jason Lee Saffels|nah.|2
5 years ago|deborah mcmahon cleveland|Ok|2
3 years ago|Karen Gibson|expensive|2
4 years ago|Kevin Smith|Hardly any stores|2
3 years ago|Juan Hernandez|Rude|2
5 years ago|Kim Scamoffo|It's a mall...😒😒 …|2
3 years ago|Charles Rowland|Horrible mall|2
4 years ago|charles king|Sucks|2
5 years ago|Jeremy Parker|Mall sucks|2
5 years ago|Sam Valli|Stores closings|2
6 years ago|Nancy Rivera|Cada dos semanas voy al mall y lo q no me agrada es que los alrededores estan sucios basura donde quiera en la entrada del mall  necesitan tener una mejor apariencia  tienen buenas tiendas y por dentro del mall se ve muy bien al igual la comida solo es ese detalle de limpieza  (Translated by Google) Every two weeks I go to the mall and what I don't like is that the surroundings are dirty garbage everywhere at the entrance of the mall they need to have a better appearance they have good stores and inside the mall it looks very good as well as the food is just that cleaning detail|2
4 years ago|Amber Renee||2
5 years ago|Paula Lake||2
4 years ago|Enma Ai||2
5 years ago|kerston gambs||2
4 years ago|Shannon Denise||2
6 years ago|Kristen Meade||2
5 years ago|Josh Moates||2
5 years ago|lorie das||2
4 years ago|Linda Norris||2
5 years ago|Susan Brown||2
5 years ago|*BigSuperMario *||2
5 years ago|Mike Jacob||2
5 years ago|Joy Bitzer||2
5 years ago|Joshua McDonald||2
4 years ago|Alphaeus Anthony||2
5 years ago|Moha Boukhrit||2
4 years ago|Brenda Moore||2
4 years ago|Amanda B.||2
5 years ago|Bryan Locke||2
5 years ago|R Monaghan||2
6 years ago|T “Soleil” D||2
4 years ago|OmfgIts Harmony||2
5 years ago|Rogelio Mendez||2
6 years ago|Bryan Houston||2
5 years ago|Heather Meares||2
3 years ago|Sandy Caniff||2
4 years ago|stephen clark||2
5 years ago|matt bottoms||2
5 years ago|AMERI'QUES FAVORITE QOUSIN||2
6 years ago|Ann Franchi||2
6 years ago|James Wolling||2
5 years ago|Diana Diaz||2
5 years ago|Jason Arnold||2
6 years ago|Paul Wichert||2
4 years ago|Ashley||2
5 years ago|Sam P||2
4 years ago|Tiffany Smith||2
5 years ago|Liany B||2
6 years ago|Andrea p||2
5 years ago|Garrett Culpepper||2
5 years ago|DarkN Lovely||2
4 years ago|Emily R||2
5 years ago|Deborah Lee||2
4 years ago|Tiffany G.W.||2
5 years ago|Stefany Ferrera||2
3 years ago|Josh||2
4 years ago|Naomi Roark-Cain||2
5 years ago|Melissa Moisa||2
5 years ago|primary care Detailing r||2
5 years ago|T t||2
5 years ago|Domingo Santiago||2
7 years ago|Ray Beach||2
6 years ago|Michael Henson||2
4 years ago|Nicole Haynes||2
5 years ago|J||2
4 years ago|Piedad Lenis||2
5 years ago|Ginger Graham||2
5 years ago|Stacy||2
5 years ago|Kristina Khoury||2
3 years ago|Lucia Estrada||2
5 years ago|James Mayer||2
5 years ago|Bryant Lewis||2
3 years ago|James Vance||2
5 years ago|Karen Hack||2
4 years ago|Pamela Hill||2
6 years ago|Ronnell Lundberg||2
3 years ago|Pat Boehme||2
4 years ago|Lisa Little||2
4 years ago|Bonny Owens||2
5 years ago|Zach p||2
3 years ago|Smith LawnScapes LLC||2
4 years ago|Ziggy||2
5 years ago|Henrik||2
a year ago|Shy Shy||2
4 years ago|Alyxandrea Blashka||2
7 years ago|Justin Winstead||2
5 years ago|Angel R||2
4 years ago|Tara Dixon||2
5 years ago|Tristan Soto||2
5 years ago|Robert Cone|Like most malls, Lakeland Square is suffering from the lack of interest in brick and mortar shopping.  Macy's is of about middling quality.|3
10 months ago|Alexandra|I was looking for skirts and was disappointed they had almost nothing. The skirts they did have were like a wool material, hello this is Florida too hot to wear that. Also the quality of shoes was horrible and way overpriced.|3
6 years ago|Sarah Langevin-Gaspar|So many stores that were high quality have closed in this mall. Macy's is on its way out, and there are cheap shops like Nova that sell Chinese knock-off goods that might last a whole week. Save your money and go to a better mall. This one is good for Dillard's, and that's about it. Oh, and the food court does have some decent food.|3
4 years ago|Elle E|I used to love coming here when I was a teen but now it seems so weird and empty. There are more kiosks now than there were in past years but the larger stores have left. There are several empty stores and the mall isn't very busy. I believe they have made a lot of improvements in attempt to increase visitors, but I'm not sure it's enough.|3
3 years ago|ansyncom Ochoa|The lighting is too much, you feel like you are frying in there! They have good clothes offers but the last time I went I had to rush because I think the air conditioner wasn’t working|3
4 years ago|Chris Smith|This mall used to be full all the time but now its more or less a ghost town. While I did easily find what I was looking for here at Victoria's Secret there isn't much else left. I guess all the malls in America have more or less gone the way of the dodo.|3
5 years ago|Christopher Gutierrez|The mall feels very repetitive. Almost every store is similar to the other one next to it and the Theater is overpriced and has no arcade. The overall experience is pleasing if you're looking to just roam the mall but there wont be much to find.|3
6 years ago|Josh Prescott|For a while, this mall felt a bit run down. Recently, they have been trying to revitalize and refurbish things. There are still too many places to buy cell phone accessories, but it's getting better.|3
6 years ago|Camila Menendez|This mall is okay, I guess. Every time I go I try to get in and get out as soon as possible. The last time I went I saw a guy get tasered like 3 feet away from me. If you can go to any other mall I would recommend that you do, but if this is the only place close to you its not too bad they can definitely improve.|3
4 years ago|Michael Comins|Wow this mall has really gone down hill. There are so many closed stores. So I go to find Spencer's Gifts they had moved closer to the food court because the end of the mall they were at is now a ghost town. This is just a sign of the times it won't be long until they bulldoze this place to put in homes|3
5 years ago|Kojack1863 (Kojack)|Large indoor mall. Excellent for walking exercise. Has Sear's, Penny's, Burlington, and Dillard's as anchor stores. Has multiscreen movie theater but no inside mall entrance.Has decent food court but no sit down restaurant in the mall. Several restaurants outside on the road surrounding the mall. Mall is thirty years old but is in good condition.|3
7 years ago|Louis Sowa (JovialLouis)|There is a nice selection of anchor stores, but the smaller stores change way too often. The food court has a good enough selection.  I just wish the map on Google was better and kept up to date.|3
5 years ago|EJVJ “EJVJCJ” CJ|Nice Small Mall, my little one wanted to go on the trampolines, the guy working there obviously hated his job, didn’t speak to the kids or adults just mumbled and pointed, then spent his whole time on his phone while the children were jumping. Food court was clean and a nice choice of food.|3
9 years ago|Justyn Webb|It's fine but they have security that likes to get slick with. You. For example me and my brother road our skateboard there. They are. Allowed. Security trys to take it because she doesn't like skateboards.|3
4 years ago|Jade Montgomery|This mall used to be a very big deal when I was younger but it seems to be slowly dying. It's not as nice as it used to be, alot of stores are going out of business leaving empty spaces, not as clean. But it is a mall and still has decent stores available.|3
5 years ago|Steve Hoffman|Most of the good anchor stores have pulled out of this mall with JC Penny one of the few remaining. They built a nice theater a while back but the south side of the city is where the money is so LSM is just not the place to shop any more.|3
5 years ago|Jason English|The clientele here are fuggin garbage. There are some decent stores and a really nice theater. I recommend avoiding most stores if you can though. Unless you have a license to carry. Then you're good|3
5 years ago|Kebrina Tigner|"Over the years this mall has had a hard time keeping stores open here. We go when its a quick spur of the moment trip but when we're seeking an actual mall we unfortunately have to go elsewhere. Most of the more popular stores have moved around and taken up more of the spaces to make it seem ""fuller"" than it actually is. The food court options are pretty bleak. You have pizza, chinese, chik fila (if its not sunday) or more chinese."|3
5 years ago|Savika Mancini-Anmolsingh|Staff was great. I loved miss ann shes amazing. Freindly house keeper. Did everything i asked for everyday without hesitation. My husband is a truck driver and miss sara the manager allowed me to stay as lomg as i need until his trianer got there. Pet freindly hotle but gotta tell u. Rooms didnt smell like pets. We didnt hear and pets the whole 2weeks we were there. Prices are good. And the restaurant s are just a walk away. And 5 min from harrys new orleans style resturante. Omg you habe to try it. Anyhow hotle is between tampa and orlando. Safe neighborhood and respectful ppl in the area.|3
6 years ago|Amanda Gadden|Needs more stores. Dead mall at one end. But food court actually had good food. Mall was clean but I personally would like more decorations during the holidays. Kinda blah.|3
4 years ago|Robert Erb|Not a huge variety of stores and there are better malls if you drive a little farther (Orlando). Food court is great but lacks many great stores. Not crowded so if you are looking for a mall with few stores and a small crowd, this is for you.|3
5 years ago|Marilyn Davis|Went in through Burlington coat factory.  Didn't like that there are no handicap doors. Overall mall is quiet and slow not too many options to shop.|3
5 years ago|Diana Golan|The mall is getting more stores again and nicer than it was for a while! Hopefully it will keep going in the right direction! Love all the food options.|3
4 years ago|Angela|Pros: Good variety of stores, family friendly, the movie theater is super nice and cheap Cons: People smoking right outside the entrance or vaping inside, needs healthier options in the food court|3
6 years ago|Tony merced|Everything is overpriced in mostly every store but I like to look around anyway I like the game attic store which has old school Nintendo video games and original Xbox video games I'm mad that they got rid of the pet store because i would always go in there everytime.I really wish it was a two story mall that has escalators so it could have a lot more stores that would be cool|3
4 years ago|Sharon Burress|A nice place for an air conditioned stroll around convenient shops and a tasty collection of fast food eateries in the food court. Best bourbon chicken in town at the Perry’s BBQ.|3
5 years ago|Shiva Ward|Decent mall but much like all others it's slowly dying. Could definitely be cleaner, but you can't expect much from a place on the decline. They still have a decent collection of stores though.|3
5 years ago|J H|A decent mall, but it is diminishing in the number of stores. The economy of the 1980's and 1990's has long since left Lakeland Square Mall in reminiscence of a time before the Internet. I will miss this place when it is gone.|3
5 years ago|Héctor León|Godd mall over all,  they need to take care of the entrance. You can have the best mall in side but if the building don't looks atractive from out side people don't gonna go to often.|3
4 years ago|Eric Wilson|The mall has gone downhill since the departure of several anchor stores. Penny's and Dillards are still there and remain the last of the big box clothing retailers in Lakeland. Sad knowing that Sears is on their way out along with Toys RUs.|3
5 years ago|Tisha Devine|The mall has improved a lot it is still quiet during the week (which i love) and more stores have opened, increasing the variety|3
6 years ago|Joshua Wells|This mall is nice but could use some remodeling inside along with an updated food court. but over all not bad|3
6 years ago|Wendell Wilkins|The restrooms needed serious help. There where a lot of variety of stores to choose from and friendly store workers. The parking needed work. They needed more security outside.|3
6 years ago|Rebecca Knowles|"Once the main mall in the area, it is now run down and lacking many major ""mall stores"". They are trying to resurrect, and are attracting some new stores so hopefully it will return to its former glory."|3
4 years ago|cruzan heart|Never too crowded just wish there was more stores and things to do there..expand up make it worth doing a whole day of shopping.|3
5 years ago|Jez Celeste|Mostly i just visited the game shop there, they even have 1 copy of my favorite Saturn game! Hint: its $460😁 Great game shop. …|3
4 years ago|Erica Bet.|For shopping its great, just dont go try to get your nails and eyebrows done as a walk in they will give you a run around. Not worth it go elsewhere|3
